classes,accuracy
cat+helicopter+pig,0.8333333333333334
cat+helicopter+pouring_water,0.875
cat+helicopter+rain,0.7916666666666666
cat+helicopter+rooster,0.7916666666666666
cat+helicopter+sea_waves,0.8958333333333334
cat+helicopter+sheep,0.8958333333333334
cat+helicopter+siren,0.8333333333333334
cat+helicopter+sneezing,0.75
cat+helicopter+snoring,0.9375
cat+helicopter+thunderstorm,0.8333333333333334
cat+helicopter+toilet_flush,0.9583333333333334
cat+helicopter+train,0.8125
cat+helicopter+vacuum_cleaner,0.9375
cat+helicopter+washing_machine,0.7083333333333334
cat+helicopter+water_drops,0.875
cat+helicopter+wind,0.6875
cat+hen+insects,0.6458333333333334
cat+hen+keyboard_typing,0.5833333333333334
cat+hen+laughing,0.4375
cat+hen+mouse_click,0.7291666666666666
cat+hen+pig,0.625
cat+hen+pouring_water,0.6041666666666666
cat+hen+rain,0.6875
cat+hen+rooster,0.6458333333333334
cat+hen+sea_waves,0.7916666666666666
cat+hen+sheep,0.625
cat+hen+siren,0.6875
cat+hen+sneezing,0.5625
cat+hen+snoring,0.75
cat+hen+thunderstorm,0.7708333333333334
cat+hen+toilet_flush,0.7708333333333334
cat+hen+train,0.7708333333333334
cat+hen+vacuum_cleaner,0.7916666666666666
cat+hen+washing_machine,0.7083333333333334
cat+hen+water_drops,0.6875
cat+hen+wind,0.7916666666666666
cat+insects+keyboard_typing,0.7291666666666666
cat+insects+laughing,0.5833333333333334
cat+insects+mouse_click,0.7083333333333334
cat+insects+pig,0.6875
cat+insects+pouring_water,0.7916666666666666
cat+insects+rain,0.6875
cat+insects+rooster,0.7291666666666666
cat+insects+sea_waves,0.7916666666666666
cat+insects+sheep,0.7916666666666666
cat+insects+siren,0.7916666666666666
cat+insects+sneezing,0.6666666666666666
cat+insects+snoring,0.8333333333333334
cat+insects+thunderstorm,0.8333333333333334
cat+insects+toilet_flush,0.875
cat+insects+train,0.7916666666666666
cat+insects+vacuum_cleaner,0.8541666666666666
cat+insects+washing_machine,0.6458333333333334
cat+insects+water_drops,0.75
cat+insects+wind,0.7916666666666666
cat+keyboard_typing+laughing,0.4791666666666667
cat+keyboard_typing+mouse_click,0.7083333333333334
cat+keyboard_typing+pig,0.7083333333333334
cat+keyboard_typing+pouring_water,0.6666666666666666
cat+keyboard_typing+rain,0.7708333333333334
cat+keyboard_typing+rooster,0.6458333333333334
cat+keyboard_typing+sea_waves,0.8333333333333334
cat+keyboard_typing+sheep,0.7291666666666666
cat+keyboard_typing+siren,0.75
cat+keyboard_typing+sneezing,0.5833333333333334
cat+keyboard_typing+snoring,0.7291666666666666
cat+keyboard_typing+thunderstorm,0.8333333333333334
cat+keyboard_typing+toilet_flush,0.7916666666666666
cat+keyboard_typing+train,0.8333333333333334
cat+keyboard_typing+vacuum_cleaner,0.8541666666666666
cat+keyboard_typing+washing_machine,0.75
cat+keyboard_typing+water_drops,0.7083333333333334
cat+keyboard_typing+wind,0.8333333333333334
cat+laughing+mouse_click,0.6458333333333334
cat+laughing+pig,0.5833333333333334
cat+laughing+pouring_water,0.5625
cat+laughing+rain,0.6458333333333334
cat+laughing+rooster,0.5
cat+laughing+sea_waves,0.6458333333333334
cat+laughing+sheep,0.5208333333333334
cat+laughing+siren,0.5833333333333334
cat+laughing+sneezing,0.5208333333333334
cat+laughing+snoring,0.6875
cat+laughing+thunderstorm,0.7083333333333334
cat+laughing+toilet_flush,0.6458333333333334
cat+laughing+train,0.6875
cat+laughing+vacuum_cleaner,0.7083333333333334
cat+laughing+washing_machine,0.6458333333333334
cat+laughing+water_drops,0.6666666666666666
cat+laughing+wind,0.7291666666666666
cat+mouse_click+pig,0.75
cat+mouse_click+pouring_water,0.7708333333333334
cat+mouse_click+rain,0.7916666666666666
cat+mouse_click+rooster,0.75
cat+mouse_click+sea_waves,0.8958333333333334
cat+mouse_click+sheep,0.8125
cat+mouse_click+siren,0.8333333333333334
cat+mouse_click+sneezing,0.625
cat+mouse_click+snoring,0.75
cat+mouse_click+thunderstorm,0.8541666666666666
cat+mouse_click+toilet_flush,0.875
cat+mouse_click+train,0.875
cat+mouse_click+vacuum_cleaner,0.9166666666666666
cat+mouse_click+washing_machine,0.8333333333333334
cat+mouse_click+water_drops,0.6041666666666666
cat+mouse_click+wind,0.875
cat+pig+pouring_water,0.6666666666666666
cat+pig+rain,0.7708333333333334
cat+pig+rooster,0.6666666666666666
cat+pig+sea_waves,0.7916666666666666
cat+pig+sheep,0.6875
cat+pig+siren,0.7291666666666666
cat+pig+sneezing,0.6041666666666666
cat+pig+snoring,0.75
cat+pig+thunderstorm,0.8333333333333334
cat+pig+toilet_flush,0.8125
cat+pig+train,0.8333333333333334
cat+pig+vacuum_cleaner,0.7916666666666666
cat+pig+washing_machine,0.75
cat+pig+water_drops,0.75
cat+pig+wind,0.8541666666666666
cat+pouring_water+rain,0.8125
cat+pouring_water+rooster,0.5833333333333334
cat+pouring_water+sea_waves,0.875
cat+pouring_water+sheep,0.7291666666666666
cat+pouring_water+siren,0.7708333333333334
cat+pouring_water+sneezing,0.6458333333333334
cat+pouring_water+snoring,0.8125
cat+pouring_water+thunderstorm,0.875
cat+pouring_water+toilet_flush,0.8125
cat+pouring_water+train,0.875
cat+pouring_water+vacuum_cleaner,0.8958333333333334
cat+pouring_water+washing_machine,0.7916666666666666
cat+pouring_water+water_drops,0.6875
cat+pouring_water+wind,0.875
cat+rain+rooster,0.75
cat+rain+sea_waves,0.7708333333333334
cat+rain+sheep,0.7708333333333334
cat+rain+siren,0.75
cat+rain+sneezing,0.6875
cat+rain+snoring,0.8333333333333334
cat+rain+thunderstorm,0.875
cat+rain+toilet_flush,0.8541666666666666
cat+rain+train,0.75
cat+rain+vacuum_cleaner,0.7708333333333334
cat+rain+washing_machine,0.6666666666666666
cat+rain+water_drops,0.7916666666666666
cat+rain+wind,0.7291666666666666
cat+rooster+sea_waves,0.8125
cat+rooster+sheep,0.7708333333333334
cat+rooster+siren,0.75
cat+rooster+sneezing,0.6041666666666666
cat+rooster+snoring,0.7708333333333334
cat+rooster+thunderstorm,0.8125
cat+rooster+toilet_flush,0.7916666666666666
cat+rooster+train,0.8125
cat+rooster+vacuum_cleaner,0.8333333333333334
cat+rooster+washing_machine,0.75
cat+rooster+water_drops,0.7083333333333334
cat+rooster+wind,0.8125
cat+sea_waves+sheep,0.8541666666666666
cat+sea_waves+siren,0.8541666666666666
cat+sea_waves+sneezing,0.75
cat+sea_waves+snoring,0.9166666666666666
cat+sea_waves+thunderstorm,0.9375
cat+sea_waves+toilet_flush,0.9166666666666666
cat+sea_waves+train,0.9166666666666666
cat+sea_waves+vacuum_cleaner,0.8125
cat+sea_waves+washing_machine,0.8125
cat+sea_waves+water_drops,0.8541666666666666
cat+sea_waves+wind,0.9375
cat+sheep+siren,0.7708333333333334
cat+sheep+sneezing,0.6666666666666666
cat+sheep+snoring,0.8541666666666666
cat+sheep+thunderstorm,0.7916666666666666
cat+sheep+toilet_flush,0.8958333333333334
cat+sheep+train,0.8333333333333334
cat+sheep+vacuum_cleaner,0.875
cat+sheep+washing_machine,0.8125
cat+sheep+water_drops,0.7916666666666666
cat+sheep+wind,0.8958333333333334
cat+siren+sneezing,0.7083333333333334
cat+siren+snoring,0.8541666666666666
cat+siren+thunderstorm,0.875
cat+siren+toilet_flush,0.8958333333333334
cat+siren+train,0.7916666666666666
cat+siren+vacuum_cleaner,0.8958333333333334
cat+siren+washing_machine,0.8333333333333334
cat+siren+water_drops,0.7708333333333334
cat+siren+wind,0.875
cat+sneezing+snoring,0.7083333333333334
cat+sneezing+thunderstorm,0.75
cat+sneezing+toilet_flush,0.7291666666666666
cat+sneezing+train,0.75
cat+sneezing+vacuum_cleaner,0.7708333333333334
cat+sneezing+washing_machine,0.6875
cat+sneezing+water_drops,0.625
cat+sneezing+wind,0.75
cat+snoring+thunderstorm,0.8958333333333334
cat+snoring+toilet_flush,0.8958333333333334
cat+snoring+train,0.9166666666666666
cat+snoring+vacuum_cleaner,0.9166666666666666
cat+snoring+washing_machine,0.7916666666666666
cat+snoring+water_drops,0.7708333333333334
cat+snoring+wind,0.9166666666666666
cat+thunderstorm+toilet_flush,0.9583333333333334
cat+thunderstorm+train,0.9375
cat+thunderstorm+vacuum_cleaner,0.9791666666666666
cat+thunderstorm+washing_machine,0.8125
cat+thunderstorm+water_drops,0.8333333333333334
cat+thunderstorm+wind,0.9583333333333334
cat+toilet_flush+train,0.9583333333333334
cat+toilet_flush+vacuum_cleaner,0.8541666666666666
cat+toilet_flush+washing_machine,0.8541666666666666
cat+toilet_flush+water_drops,0.8541666666666666
cat+toilet_flush+wind,0.9583333333333334
cat+train+vacuum_cleaner,0.9583333333333334
cat+train+washing_machine,0.7916666666666666
cat+train+water_drops,0.875
cat+train+wind,0.8125
cat+vacuum_cleaner+washing_machine,0.8541666666666666
cat+vacuum_cleaner+water_drops,0.875
cat+vacuum_cleaner+wind,0.875
cat+washing_machine+water_drops,0.8125
cat+washing_machine+wind,0.75
cat+water_drops+wind,0.8541666666666666
chainsaw+chirping_birds+church_bells,0.8958333333333334
chainsaw+chirping_birds+clapping,0.8125
chainsaw+chirping_birds+clock_alarm,0.8333333333333334
chainsaw+chirping_birds+clock_tick,0.8958333333333334
chainsaw+chirping_birds+coughing,0.875
chainsaw+chirping_birds+cow,0.8333333333333334
chainsaw+chirping_birds+crackling_fire,0.9166666666666666
chainsaw+chirping_birds+crickets,0.8125
chainsaw+chirping_birds+crow,0.8541666666666666
chainsaw+chirping_birds+crying_baby,0.7916666666666666
chainsaw+chirping_birds+dog,0.8333333333333334
chainsaw+chirping_birds+door_wood_creaks,0.7916666666666666
chainsaw+chirping_birds+door_wood_knock,0.9166666666666666
chainsaw+chirping_birds+drinking_sipping,0.8958333333333334
chainsaw+chirping_birds+engine,0.8541666666666666
chainsaw+chirping_birds+fireworks,0.8333333333333334
chainsaw+chirping_birds+footsteps,0.875
chainsaw+chirping_birds+frog,0.7708333333333334
chainsaw+chirping_birds+glass_breaking,0.8958333333333334
chainsaw+chirping_birds+hand_saw,0.6666666666666666
chainsaw+chirping_birds+helicopter,0.8541666666666666
chainsaw+chirping_birds+hen,0.7916666666666666
chainsaw+chirping_birds+insects,0.8125
chainsaw+chirping_birds+keyboard_typing,0.8333333333333334
chainsaw+chirping_birds+laughing,0.7708333333333334
chainsaw+chirping_birds+mouse_click,0.9166666666666666
chainsaw+chirping_birds+pig,0.7083333333333334
chainsaw+chirping_birds+pouring_water,0.8125
chainsaw+chirping_birds+rain,0.5625
chainsaw+chirping_birds+rooster,0.9166666666666666
chainsaw+chirping_birds+sea_waves,0.7083333333333334
chainsaw+chirping_birds+sheep,0.75
chainsaw+chirping_birds+siren,0.8125
chainsaw+chirping_birds+sneezing,0.9166666666666666
chainsaw+chirping_birds+snoring,0.9166666666666666
chainsaw+chirping_birds+thunderstorm,0.9166666666666666
chainsaw+chirping_birds+toilet_flush,0.75
chainsaw+chirping_birds+train,0.8125
chainsaw+chirping_birds+vacuum_cleaner,0.7083333333333334
chainsaw+chirping_birds+washing_machine,0.7916666666666666
chainsaw+chirping_birds+water_drops,0.8958333333333334
chainsaw+chirping_birds+wind,0.8958333333333334
chainsaw+church_bells+clapping,0.8125
chainsaw+church_bells+clock_alarm,0.8958333333333334
chainsaw+church_bells+clock_tick,0.9375
chainsaw+church_bells+coughing,0.9375
chainsaw+church_bells+cow,0.8333333333333334
chainsaw+church_bells+crackling_fire,0.9583333333333334
chainsaw+church_bells+crickets,0.8958333333333334
chainsaw+church_bells+crow,0.9375
chainsaw+church_bells+crying_baby,0.9166666666666666
chainsaw+church_bells+dog,0.875
chainsaw+church_bells+door_wood_creaks,0.8333333333333334
chainsaw+church_bells+door_wood_knock,0.9791666666666666
chainsaw+church_bells+drinking_sipping,0.9583333333333334
chainsaw+church_bells+engine,0.9166666666666666
chainsaw+church_bells+fireworks,0.8541666666666666
chainsaw+church_bells+footsteps,0.9375
chainsaw+church_bells+frog,0.9583333333333334
chainsaw+church_bells+glass_breaking,0.9583333333333334
chainsaw+church_bells+hand_saw,0.75
chainsaw+church_bells+helicopter,0.7916666666666666
chainsaw+church_bells+hen,0.9375
chainsaw+church_bells+insects,0.8333333333333334
chainsaw+church_bells+keyboard_typing,0.8958333333333334
chainsaw+church_bells+laughing,0.8333333333333334
chainsaw+church_bells+mouse_click,0.9583333333333334
chainsaw+church_bells+pig,0.8125
chainsaw+church_bells+pouring_water,0.9375
chainsaw+church_bells+rain,0.7708333333333334
chainsaw+church_bells+rooster,0.9791666666666666
chainsaw+church_bells+sea_waves,0.7291666666666666
chainsaw+church_bells+sheep,0.8125
chainsaw+church_bells+siren,0.7708333333333334
chainsaw+church_bells+sneezing,0.9791666666666666
chainsaw+church_bells+snoring,0.9375
chainsaw+church_bells+thunderstorm,0.9375
chainsaw+church_bells+toilet_flush,0.8541666666666666
chainsaw+church_bells+train,0.7916666666666666
chainsaw+church_bells+vacuum_cleaner,0.7083333333333334
chainsaw+church_bells+washing_machine,0.7916666666666666
chainsaw+church_bells+water_drops,0.9375
chainsaw+church_bells+wind,0.875
chainsaw+clapping+clock_alarm,0.8125
chainsaw+clapping+clock_tick,0.8541666666666666
chainsaw+clapping+coughing,0.875
chainsaw+clapping+cow,0.7708333333333334
chainsaw+clapping+crackling_fire,0.875
chainsaw+clapping+crickets,0.875
chainsaw+clapping+crow,0.8125
chainsaw+clapping+crying_baby,0.7708333333333334
chainsaw+clapping+dog,0.8541666666666666
chainsaw+clapping+door_wood_creaks,0.7916666666666666
chainsaw+clapping+door_wood_knock,0.8958333333333334
chainsaw+clapping+drinking_sipping,0.8541666666666666
chainsaw+clapping+engine,0.8541666666666666
chainsaw+clapping+fireworks,0.8333333333333334
chainsaw+clapping+footsteps,0.8541666666666666
chainsaw+clapping+frog,0.8333333333333334
chainsaw+clapping+glass_breaking,0.8333333333333334
chainsaw+clapping+hand_saw,0.625
chainsaw+clapping+helicopter,0.7916666666666666
chainsaw+clapping+hen,0.75
chainsaw+clapping+insects,0.8333333333333334
chainsaw+clapping+keyboard_typing,0.8333333333333334
chainsaw+clapping+laughing,0.7291666666666666
chainsaw+clapping+mouse_click,0.875
chainsaw+clapping+pig,0.6458333333333334
chainsaw+clapping+pouring_water,0.7708333333333334
chainsaw+clapping+rain,0.7083333333333334
chainsaw+clapping+rooster,0.8541666666666666
chainsaw+clapping+sea_waves,0.6875
chainsaw+clapping+sheep,0.7291666666666666
chainsaw+clapping+siren,0.8541666666666666
chainsaw+clapping+sneezing,0.8541666666666666
chainsaw+clapping+snoring,0.875
chainsaw+clapping+thunderstorm,0.875
chainsaw+clapping+toilet_flush,0.75
chainsaw+clapping+train,0.7708333333333334
chainsaw+clapping+vacuum_cleaner,0.6666666666666666
chainsaw+clapping+washing_machine,0.7291666666666666
chainsaw+clapping+water_drops,0.8958333333333334
chainsaw+clapping+wind,0.8541666666666666
chainsaw+clock_alarm+clock_tick,0.8125
chainsaw+clock_alarm+coughing,0.875
chainsaw+clock_alarm+cow,0.9166666666666666
chainsaw+clock_alarm+crackling_fire,0.8958333333333334
chainsaw+clock_alarm+crickets,0.875
chainsaw+clock_alarm+crow,0.875
chainsaw+clock_alarm+crying_baby,0.8541666666666666
chainsaw+clock_alarm+dog,0.8541666666666666
chainsaw+clock_alarm+door_wood_creaks,0.7291666666666666
chainsaw+clock_alarm+door_wood_knock,0.9583333333333334
chainsaw+clock_alarm+drinking_sipping,0.9583333333333334
chainsaw+clock_alarm+engine,0.9166666666666666
chainsaw+clock_alarm+fireworks,0.8958333333333334
chainsaw+clock_alarm+footsteps,0.8958333333333334
chainsaw+clock_alarm+frog,0.8958333333333334
chainsaw+clock_alarm+glass_breaking,0.875
chainsaw+clock_alarm+hand_saw,0.6875
chainsaw+clock_alarm+helicopter,0.8541666666666666
chainsaw+clock_alarm+hen,0.875
chainsaw+clock_alarm+insects,0.8541666666666666
chainsaw+clock_alarm+keyboard_typing,0.7916666666666666
chainsaw+clock_alarm+laughing,0.875
chainsaw+clock_alarm+mouse_click,0.9166666666666666
chainsaw+clock_alarm+pig,0.6666666666666666
chainsaw+clock_alarm+pouring_water,0.8333333333333334
chainsaw+clock_alarm+rain,0.7083333333333334
chainsaw+clock_alarm+rooster,0.8958333333333334
chainsaw+clock_alarm+sea_waves,0.75
chainsaw+clock_alarm+sheep,0.8333333333333334
chainsaw+clock_alarm+siren,0.8958333333333334
chainsaw+clock_alarm+sneezing,0.9166666666666666
chainsaw+clock_alarm+snoring,0.9166666666666666
chainsaw+clock_alarm+thunderstorm,0.9583333333333334
chainsaw+clock_alarm+toilet_flush,0.8125
chainsaw+clock_alarm+train,0.8125
chainsaw+clock_alarm+vacuum_cleaner,0.7083333333333334
chainsaw+clock_alarm+washing_machine,0.8125
chainsaw+clock_alarm+water_drops,0.8958333333333334
chainsaw+clock_alarm+wind,0.9166666666666666
chainsaw+clock_tick+coughing,0.7083333333333334
chainsaw+clock_tick+cow,0.8958333333333334
chainsaw+clock_tick+crackling_fire,0.875
chainsaw+clock_tick+crickets,0.8958333333333334
chainsaw+clock_tick+crow,0.8541666666666666
chainsaw+clock_tick+crying_baby,0.7708333333333334
chainsaw+clock_tick+dog,0.7708333333333334
chainsaw+clock_tick+door_wood_creaks,0.6458333333333334
chainsaw+clock_tick+door_wood_knock,0.7916666666666666
chainsaw+clock_tick+drinking_sipping,0.7291666666666666
chainsaw+clock_tick+engine,0.9166666666666666
chainsaw+clock_tick+fireworks,0.75
chainsaw+clock_tick+footsteps,0.7083333333333334
chainsaw+clock_tick+frog,0.8125
chainsaw+clock_tick+glass_breaking,0.8958333333333334
chainsaw+clock_tick+hand_saw,0.7291666666666666
chainsaw+clock_tick+helicopter,0.8125
chainsaw+clock_tick+hen,0.7291666666666666
chainsaw+clock_tick+insects,0.6666666666666666
chainsaw+clock_tick+keyboard_typing,0.6041666666666666
chainsaw+clock_tick+laughing,0.625
chainsaw+clock_tick+mouse_click,0.7083333333333334
chainsaw+clock_tick+pig,0.6875
chainsaw+clock_tick+pouring_water,0.7083333333333334
chainsaw+clock_tick+rain,0.7291666666666666
chainsaw+clock_tick+rooster,0.8958333333333334
chainsaw+clock_tick+sea_waves,0.7708333333333334
chainsaw+clock_tick+sheep,0.7916666666666666
chainsaw+clock_tick+siren,0.8958333333333334
chainsaw+clock_tick+sneezing,0.7916666666666666
chainsaw+clock_tick+snoring,0.8333333333333334
chainsaw+clock_tick+thunderstorm,0.9583333333333334
chainsaw+clock_tick+toilet_flush,0.8125
chainsaw+clock_tick+train,0.8333333333333334
chainsaw+clock_tick+vacuum_cleaner,0.7083333333333334
chainsaw+clock_tick+washing_machine,0.7916666666666666
chainsaw+clock_tick+water_drops,0.6875
chainsaw+clock_tick+wind,0.9166666666666666
chainsaw+coughing+cow,0.8333333333333334
chainsaw+coughing+crackling_fire,0.9166666666666666
chainsaw+coughing+crickets,0.9166666666666666
chainsaw+coughing+crow,0.8958333333333334
chainsaw+coughing+crying_baby,0.8541666666666666
chainsaw+coughing+dog,0.875
chainsaw+coughing+door_wood_creaks,0.7916666666666666
chainsaw+coughing+door_wood_knock,0.8958333333333334
chainsaw+coughing+drinking_sipping,0.7083333333333334
chainsaw+coughing+engine,0.9166666666666666
chainsaw+coughing+fireworks,0.9166666666666666
chainsaw+coughing+footsteps,0.8333333333333334
chainsaw+coughing+frog,0.9166666666666666
chainsaw+coughing+glass_breaking,0.8541666666666666
chainsaw+coughing+hand_saw,0.6875
chainsaw+coughing+helicopter,0.8541666666666666
chainsaw+coughing+hen,0.8958333333333334
chainsaw+coughing+insects,0.8541666666666666
chainsaw+coughing+keyboard_typing,0.8541666666666666
chainsaw+coughing+laughing,0.8333333333333334
